%Active Power profiles for 672 hours [MW],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
%Technologies: Photovoltaic (pv), Wind (w), Load (L),,,,,,,,,,,,,,,,,,,,,,,,,,,,
%The number next to the name of the technology indicates the number of the node to which the technology is connected.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ppv11,Ppv16,Ppv23,Ppv28,Ppv3,Ppv32,Ppv6,Ppv8,Pw13,Pw22,Pw25,Pw27,Pw5,Pw9,PL10,PL12,PL14,PL15,PL17,PL18,PL19,PL20,PL24,PL26,PL27,PL29,PL30,PL33,PL4,PL6,PL7
0,0,0,0,0,0,0,0,1.071,0.141318,0.810578,2.49186,1.552168,2.35323,0.04692,0.043693333,0.016745,0.016745,0.0142836,0.0331465,0.050655,0.043707,0.09748,0.036626667,0.036626667,0.014643667,0.055705,0.0104756,0.0152106,0.0100515,0.028851
0.00409785,0.0040143,0,0.0075258,0.00909789,0.0039969,0,0,1.090125,0.131226,0.802294,2.83794,1.528385,2.10945,0.063296667,0.06692,0.025285667,0.025285667,0.024248,0.0479215,0.053215,0.0634,0.1395,0.04958,0.04958,0.020434667,0.078915,0.0162888,0.023602,0.0151375,0.0378265
0.129081,0.30108,0.0645221,0.33114,0.26384,0.227817,0.0232747,0.041073,1.0965,0.141318,0.752666,2.83794,1.93273,1.86567,0.099933333,0.112516667,0.031677,0.031677,0.04142,0.054795,0.05716,0.08473,0.20594,0.062503333,0.062503333,0.023986,0.1036,0.027084,0.033474,0.02421575,0.052675
0.360604,1.0116,0.532304,1.34337,1.087201,0.94725,0.186201,0.32859,0.979625,0.100941,0.603801,2.68566,2.40856,1.6617,0.12938,0.15097,0.04349,0.04349,0.05934,0.0681,0.071275,0.11959,0.28685,0.089043333,0.089043333,0.040263333,0.132915,0.035874,0.046744,0.0336025,0.06915
0.565488,1.58565,1.161394,2.09973,1.696753,1.47882,0.474453,0.83727,0.924375,0.080754,0.570703,2.65797,2.62854,1.42785,0.15027,0.18237,0.04252,0.04252,0.0774,0.090335,0.08364,0.14271,0.32602,0.10563,0.10563,0.044876667,0.123105,0.040338,0.057186,0.0432625,0.067
0.78472,1.81848,1.354966,2.32173,2.16529,1.97043,0.735862,1.29858,0.986,0.090849,0.63688,2.68566,2.58689,1.25871,0.15323,0.19304,0.044473333,0.044473333,0.08731,0.10179,0.08852,0.14389,0.33863,0.110406667,0.110406667,0.04017,0.127635,0.03825,0.060928,0.0453575,0.063155
0.919955,1.78635,1.682944,2.51739,2.64299,2.32614,0.839698,1.48182,1.01575,0.141318,0.686508,2.76873,2.97942,1.20897,0.152833333,0.198363333,0.043816667,0.043816667,0.090078,0.0934,0.09018,0.14271,0.33301,0.107683333,0.107683333,0.03958,0.109465,0.03893,0.06169,0.046295,0.06942
0.878985,1.686,1.553896,2.5287,2.55187,2.22621,0.931022,1.64298,1.022125,0.141318,0.769215,2.99022,2.85464,1.34826,0.140863333,0.168826667,0.03721,0.03721,0.07703,0.090855,0.09524,0.13118,0.31278,0.090756667,0.090756667,0.035113333,0.09072,0.036532,0.056802,0.04418,0.063695
0.803165,1.6338,1.274311,2.33679,2.33818,1.89447,0.900575,1.58925,1.122,0.141318,0.843657,3.1839,3.01512,1.57215,0.134286667,0.18794,0.047823333,0.047823333,0.074832,0.10239,0.096955,0.132315,0.2868,0.098486667,0.098486667,0.036633333,0.10403,0.03339,0.060994,0.0393325,0.06527
0.54706,1.3809,0.763515,1.92285,1.90604,1.56276,0.61948,1.0932,1.21975,0.151413,0.810578,3.4332,3.88943,1.74129,0.138653333,0.18414,0.044473333,0.044473333,0.083046,0.09706,0.09018,0.130055,0.30762,0.088633333,0.088633333,0.035143333,0.090455,0.036658,0.054604,0.0390925,0.06165
0.247911,0.7065,0.381748,0.95202,0.982566,0.84333,0.239921,0.42339,1.192125,0.141318,0.719587,3.8484,3.96661,2.04975,0.139346667,0.179596667,0.04885,0.04885,0.078142,0.098075,0.09869,0.13862,0.33145,0.100626667,0.100626667,0.036766667,0.114925,0.037164,0.057262,0.0410575,0.059415
0.0409785,0.152541,0.0591451,0.142992,0.1501151,0.111909,0.0179044,0.031596,1.179375,0.131226,0.587252,3.9177,3.62763,2.40795,0.145786667,0.205283333,0.050583333,0.050583333,0.08001,0.110035,0.10576,0.14271,0.31602,0.102946667,0.102946667,0.038756667,0.116975,0.03777,0.059098,0.04128,0.06244
0,0.0040143,0.00537681,0,0,0,0,0,1.179375,0.181695,0.504545,3.6825,3.69903,2.65671,0.15863,0.231856667,0.06394,0.06394,0.085358,0.128325,0.09185,0.174265,0.39236,0.13791,0.13791,0.05205,0.129715,0.04014,0.06662,0.0421,0.078595
0,0,0,0,0,0,0,0,1.230375,0.171603,0.438368,3.1287,3.61573,2.63184,0.152173333,0.243226667,0.06631,0.06631,0.08497,0.14112,0.09185,0.180815,0.37766,0.14697,0.14697,0.059756667,0.151055,0.038058,0.066838,0.0396,0.081235
0,0,0,0,0,0,0,0,1.332375,0.151413,0.380475,3.2808,3.51475,2.52735,0.149093333,0.24971,0.064726667,0.064726667,0.074106,0.14381,0.09018,0.181475,0.35833,0.141996667,0.141996667,0.060553333,0.150775,0.035998,0.066594,0.0369575,0.083025
0,0,0,0,0,0,0,0,1.343,0.151413,0.380475,3.7239,3.4017,2.57214,0.13336,0.22462,0.06394,0.06394,0.064648,0.14233,0.09185,0.17168,0.31388,0.132083333,0.132083333,0.05693,0.143645,0.031782,0.06722,0.034015,0.08099
0,0,0,0,0,0,0,0,1.302625,0.181695,0.397024,4.2363,3.31245,2.53731,0.115613333,0.182703333,0.055966667,0.055966667,0.053636,0.11312,0.09354,0.13804,0.2646,0.122236667,0.122236667,0.0493,0.128735,0.0263,0.05519,0.02897,0.073825
0,0,0,0,0,0,0,0,1.272875,0.211977,0.38874,4.7622,3.15792,2.58705,0.088983333,0.13539,0.043166667,0.043166667,0.04335,0.091745,0.0758,0.10698,0.19345,0.09319,0.09319,0.03759,0.102055,0.020482,0.041384,0.0221375,0.05587
0,0,0,0,0,0,0,0,1.27075,0.232167,0.330847,5.5098,2.87249,2.56218,0.071903333,0.10325,0.034246667,0.034246667,0.033384,0.07292,0.06403,0.084275,0.15342,0.068733333,0.068733333,0.03027,0.08668,0.0159074,0.030888,0.01739075,0.0459015
0,0,0,0,0,0,0,0,1.31325,0.252354,0.272954,6.2436,2.81894,2.50248,0.057526667,0.07131,0.023792667,0.023792667,0.026622,0.05462,0.05193,0.0634,0.12721,0.053696667,0.053696667,0.023110667,0.0704,0.0124608,0.02201,0.0133605,0.032178
0,0,0,0,0,0,0,0,1.413125,0.33312,0.231591,6.0912,2.66424,2.51244,0.051073333,0.05539,0.019789667,0.019789667,0.024672,0.0451575,0.044528,0.0470925,0.10108,0.043846667,0.043846667,0.015333333,0.05905,0.0111076,0.01744,0.01224325,0.02885
0,0,0,0,0,0,0,0,1.430125,0.42396,0.231591,5.3991,2.40261,2.39304,0.04685,0.04698,0.019340667,0.019340667,0.021578,0.038178,0.03877,0.041408,0.095903,0.03868,0.03868,0.013095333,0.053995,0.010166,0.0149118,0.01084125,0.025712
0,0,0,0,0,0,0,0,1.33875,0.45423,0.239856,4.6929,2.18263,2.35323,0.046483333,0.042233333,0.018239,0.018239,0.021578,0.0356935,0.037663,0.040762,0.096618,0.037096667,0.037096667,0.012378667,0.05391,0.0097264,0.0139452,0.01061425,0.025827
0,0,0,0,0,0,0,0,1.332375,0.46434,0.24814,4.2222,2.20048,2.04975,0.048063333,0.03987,0.018239,0.018239,0.020984,0.0366165,0.036571,0.042059,0.097273,0.036233333,0.036233333,0.0132,0.05586,0.0093942,0.0136798,0.0106115,0.0254175
0,0,0,0,0,0,0,0,1.353625,0.48453,0.289484,3.7656,2.43831,1.75623,0.050806667,0.049346667,0.020471667,0.020471667,0.023204,0.041328,0.037663,0.045385,0.10486,0.043833333,0.043833333,0.014192667,0.06162,0.0110898,0.0163318,0.011687,0.0291625
0.00204884,0.0040143,0,0.0037629,0.00454886,0.0039969,0,0,1.36,0.53499,0.322582,3.3639,2.96157,1.45275,0.06868,0.07095,0.027080667,0.027080667,0.031686,0.05118,0.04218,0.065,0.14402,0.05822,0.05822,0.020965667,0.07891,0.0159918,0.02281,0.01602475,0.039427
0.0881025,0.27297,0.0967822,0.248355,0.209253,0.235812,0.039389,0.06951,1.28775,0.58545,0.314298,3.4332,3.3184,1.22886,0.10111,0.10779,0.031677,0.031677,0.052102,0.065855,0.045724,0.08382,0.20453,0.072583333,0.072583333,0.024212333,0.105045,0.026812,0.03574,0.02514,0.045663
0.262259,0.92328,0.526927,0.94074,1.05536,0.91527,0.343757,0.60663,1.1645,0.62583,0.206777,3.5577,3.27675,1.04976,0.13336,0.149906667,0.046133333,0.046133333,0.070882,0.0833,0.05583,0.11905,0.29726,0.100546667,0.100546667,0.03887,0.133665,0.034912,0.04866,0.0352175,0.060055
0.553197,1.44915,1.177525,1.7046,1.85147,1.79856,0.778838,1.37442,1.156,0.57537,0.1819649,3.5994,3.12817,0.95025,0.15303,0.165226667,0.053423333,0.053423333,0.08731,0.110725,0.068335,0.13345,0.33874,0.113483333,0.113483333,0.043496667,0.13739,0.039746,0.05555,0.0438,0.069495
0.696626,1.83855,1.806615,1.96425,2.42454,2.27019,1.165554,2.05686,1.204875,0.62583,0.1654235,3.6132,3.19957,0.99999,0.157893333,0.18835,0.058566667,0.058566667,0.08968,0.11667,0.07734,0.139785,0.35188,0.101103333,0.101103333,0.043393333,0.1295,0.040272,0.063178,0.0503475,0.06084
0.713014,1.78233,1.650682,2.04705,2.94321,2.62989,1.26582,2.2338,1.200625,0.67632,0.1571509,3.4056,3.247,1.12437,0.16536,0.180023333,0.04954,0.04954,0.096154,0.1006,0.071275,0.13345,0.34046,0.117863333,0.117863333,0.040313333,0.120935,0.03893,0.057124,0.0463675,0.06509
0.717111,1.66191,1.56465,1.98684,2.97959,2.83773,1.312383,2.31597,1.1475,0.72678,0.1736942,3.5994,3.06867,1.24377,0.148376667,0.147083333,0.048163333,0.048163333,0.08849,0.103615,0.07277,0.123945,0.33839,0.10519,0.10519,0.037026667,0.103905,0.03482,0.05045,0.04221,0.041932
0.676141,1.42506,1.242049,1.55034,2.94321,2.67786,1.076032,1.89888,1.21125,0.79743,0.215042,3.627,2.98537,1.25871,0.138843333,0.179586667,0.056703333,0.056703333,0.080764,0.11694,0.0758,0.129495,0.31544,0.13363,0.13363,0.037573333,0.122705,0.031578,0.051302,0.0357,0.057975
0.495839,1.05576,0.887167,1.14393,2.6248,2.16228,0.768094,1.35546,1.19425,0.75708,0.24814,3.5718,2.69399,1.36815,0.143283333,0.17801,0.045466667,0.045466667,0.080764,0.10058,0.066885,0.129495,0.34166,0.11023,0.11023,0.035673333,0.120665,0.034728,0.049328,0.033215,0.054665
0.239717,0.60213,0.381748,0.54939,1.442008,0.95124,0.316897,0.55923,1.158125,0.69651,0.256405,3.5439,2.58689,1.52736,0.140863333,0.174833333,0.03721,0.03721,0.083046,0.09448,0.068335,0.14271,0.33886,0.10522,0.10522,0.037183333,0.11247,0.036124,0.052818,0.0374775,0.05305
0.0368798,0.108384,0.0483911,0.056445,0.200158,0.115908,0.0250665,0.044235,1.04125,0.76716,0.256405,3.2532,2.29551,1.53732,0.145913333,0.191053333,0.041876667,0.041876667,0.08731,0.10228,0.066885,0.145075,0.3423,0.109693333,0.109693333,0.038373333,0.10231,0.037674,0.056644,0.0389375,0.06104
0,0.0120429,0,0,0,0,0,0,0.86275,0.90849,0.26467,3.2808,2.01008,1.55223,0.162216667,0.223283333,0.056703333,0.056703333,0.091278,0.122805,0.069795,0.173615,0.36451,0.133983333,0.133983333,0.048496667,0.12191,0.042684,0.07097,0.0434575,0.080895
0,0,0,0,0,0,0,0,0.8075,0.99933,0.206777,3.018,1.7901,1.66668,0.16018,0.23471,0.061993333,0.061993333,0.086526,0.134845,0.071275,0.182805,0.37592,0.145986667,0.145986667,0.057393333,0.14317,0.041202,0.067828,0.0406975,0.08405
0,0,0,0,0,0,0,0,0.745875,1.00941,0.1406095,2.89332,1.74845,1.90548,0.15409,0.231453333,0.063156667,0.063156667,0.08497,0.13882,0.0758,0.18614,0.36355,0.150883333,0.150883333,0.06254,0.154255,0.037898,0.068934,0.037365,0.082285
0,0,0,0,0,0,0,0,0.748,0.94887,0.0992541,2.72721,1.575968,2.02488,0.1379,0.221633333,0.05932,0.05932,0.072666,0.13432,0.082045,0.17297,0.31527,0.13593,0.13593,0.05961,0.14988,0.03053,0.063036,0.0314925,0.075495
0,0,0,0,0,0,0,0,0.741625,0.86811,0.1075248,3.1149,1.34997,2.0796,0.120253333,0.183303333,0.04954,0.04954,0.061304,0.116345,0.085255,0.14271,0.26322,0.115076667,0.115076667,0.0478,0.129845,0.025528,0.054688,0.0276075,0.072915
0,0,0,0,0,0,0,0,0.622625,0.83781,0.1323388,3.087,1.254821,2.24877,0.096386667,0.141913333,0.03843,0.03843,0.045606,0.09028,0.069795,0.10955,0.20185,0.092833333,0.092833333,0.037296667,0.102105,0.0193094,0.04235,0.0215115,0.057855
0,0,0,0,0,0,0,0,0.575875,0.82773,0.190228,3.267,1.308354,2.3184,0.076223333,0.104176667,0.030841333,0.030841333,0.037948,0.069115,0.058505,0.082465,0.148,0.07085,0.07085,0.028891333,0.084335,0.0155304,0.032686,0.0165155,0.0465925
0,0,0,0,0,0,0,0,0.550375,0.91857,0.215042,3.6408,1.201305,2.44278,0.061356667,0.074203333,0.023548,0.023548,0.028872,0.0490505,0.05193,0.06261,0.12427,0.052806667,0.052806667,0.022965,0.0697,0.0124044,0.023816,0.0127695,0.035802
0,0,0,0,0,0,0,0,0.53125,0.84792,0.256405,3.4194,1.088306,2.47761,0.052726667,0.054833333,0.020701333,0.020701333,0.0251,0.04386,0.045724,0.05024,0.10668,0.043823333,0.043823333,0.017322667,0.06001,0.010166,0.0173904,0.01087725,0.0276065
0,0,0,0,0,0,0,0,0.495125,0.86811,0.339112,3.018,1.040723,2.4378,0.0474,0.04251,0.018896333,0.018896333,0.023204,0.0392575,0.039892,0.0440405,0.095561,0.03914,0.03914,0.014601667,0.053855,0.0091814,0.0159898,0.00978475,0.0218745
0,0,0,0,0,0,0,0,0.461125,0.87819,0.421819,2.7549,0.862325,2.50746,0.047066667,0.042303333,0.018239,0.018239,0.02198,0.0358455,0.035494,0.0404405,0.09567,0.037786667,0.037786667,0.014224333,0.054035,0.0089062,0.0153212,0.009583,0.022199
0,0,0,0,0,0,0,0,0.376125,0.76716,0.438368,2.8518,0.636327,2.47761,0.047473333,0.041506667,0.018457,0.018457,0.023828,0.036151,0.035494,0.0404405,0.095414,0.038053333,0.038053333,0.014957,0.056345,0.0090514,0.0150392,0.0096635,0.0238215
0,0,0,0,0,0,0,0,0.323,0.64602,0.463182,2.67183,0.553078,2.40795,0.05331,0.04833,0.018896333,0.018896333,0.0251,0.039547,0.037663,0.045385,0.11014,0.046793333,0.046793333,0.015626667,0.064695,0.0103374,0.0176538,0.01043125,0.0265085
0,0.0040143,0,0.0037629,0.00909789,0.0039969,0,0,0.257125,0.6864,0.421819,2.74104,0.511445,2.26866,0.07195,0.07318,0.027604,0.027604,0.035126,0.055775,0.036571,0.06743,0.15113,0.060646667,0.060646667,0.022137333,0.08611,0.0155512,0.02553,0.015448,0.036163
0.0922012,0.1686,0.1075362,0.195672,0.436696,0.247803,0.0375989,0.066351,0.204,0.58545,0.454917,2.27037,0.541178,2.02488,0.107213333,0.112763333,0.03631,0.03631,0.055822,0.068755,0.037663,0.08749,0.2036,0.069486667,0.069486667,0.02519,0.106345,0.02461,0.037012,0.024931,0.0499445
0.385186,0.69849,0.559189,0.76389,1.614864,1.16307,0.22559,0.3981,0.155125,0.43404,0.471447,2.17344,0.499545,1.80597,0.138276667,0.15484,0.047483333,0.047483333,0.073384,0.096655,0.044528,0.11478,0.29375,0.10098,0.10098,0.0397,0.13391,0.032226,0.04925,0.0335175,0.068295
0.682278,1.22034,1.242049,1.31703,2.57924,1.9944,0.388518,0.68562,0.133875,0.252354,0.438368,2.15961,0.457929,1.7811,0.154953333,0.178713333,0.051286667,0.051286667,0.090078,0.107695,0.05193,0.13345,0.36012,0.105143333,0.105143333,0.04422,0.116185,0.037866,0.055914,0.0398,0.070335
0.842095,1.63782,1.666813,1.51647,3.07513,2.33814,0.469081,0.82779,0.14025,0.171603,0.38874,2.33958,0.392496,1.77612,0.15053,0.198503333,0.04647,0.04647,0.087702,0.10606,0.05716,0.14095,0.38704,0.103256667,0.103256667,0.043633333,0.119915,0.037898,0.06177,0.044145,0.082945
0.844152,1.83453,1.90874,1.59171,3.21606,2.45802,0.456552,0.80568,0.17425,0.121131,0.397024,2.33958,0.386563,1.64178,0.15027,0.185823333,0.06084,0.06084,0.096978,0.10864,0.05716,0.137465,0.38291,0.10321,0.10321,0.038673333,0.10277,0.038476,0.060142,0.04567,0.085615
0.907664,1.95897,1.586158,1.59924,2.92043,2.46603,0.399262,0.70458,0.252875,0.100941,0.421819,2.45034,0.34493,1.37811,0.146043333,0.180566667,0.04349,0.04349,0.095332,0.07971,0.059865,0.121755,0.36396,0.108653333,0.108653333,0.03439,0.121925,0.036816,0.055884,0.0400525,0.08126
0.856443,1.7181,1.521634,1.56915,2.06516,2.15028,0.27931,0.4929,0.34,0.151413,0.471447,2.3811,0.422246,1.31841,0.137336667,0.175726667,0.049193333,0.049193333,0.076662,0.09223,0.05583,0.135165,0.30186,0.114933333,0.114933333,0.03627,0.134705,0.030272,0.057886,0.03617,0.097015
0.686375,1.34478,1.156017,1.15899,1.332834,1.4988,0.256037,0.45183,0.425,0.3735,0.471447,2.35341,0.392496,1.35324,0.137586667,0.159533333,0.052706667,0.052706667,0.083428,0.10433,0.05583,0.13118,0.30476,0.10142,0.10142,0.033148,0.12964,0.03312,0.056038,0.0385325,0.066285
0.317577,0.73863,0.57532,0.56067,0.568616,0.69543,0.1378615,0.243285,0.476,0.55518,0.330847,2.10423,0.35683,1.398,0.141753333,0.17626,0.04252,0.04252,0.078514,0.085755,0.05193,0.14567,0.33056,0.090873333,0.090873333,0.03639,0.11726,0.034026,0.06,0.039165,0.068625
0.0491742,0.116415,0.0591451,0.090309,0.0636854,0.083934,0.01253291,0.0221169,0.53975,0.69651,0.239856,1.6197,0.446029,1.17414,0.150663333,0.197516667,0.046806667,0.046806667,0.085746,0.09904,0.0494015,0.147455,0.3584,0.104526667,0.104526667,0.03896,0.104065,0.034116,0.057186,0.0374925,0.069445
0,0,0.00537681,0,0,0,0,0,0.6205,0.80754,0.239856,1.53663,0.701743,1.05474,0.166666667,0.238203333,0.06084,0.06084,0.093294,0.11859,0.0494015,0.17297,0.39941,0.14329,0.14329,0.048273333,0.123275,0.038314,0.067896,0.0401475,0.084345
0,0,0,0,0,0,0,0,0.73525,1.0296,0.239856,1.41204,0.921791,1.06467,0.166323333,0.246843333,0.06394,0.06394,0.092888,0.142095,0.054515,0.17884,0.3769,0.141823333,0.141823333,0.056483333,0.14144,0.036846,0.067748,0.038015,0.08266
0,0,0,0,0,0,0,0,0.867,1.2012,0.231591,1.25976,0.987207,1.07961,0.157556667,0.234653333,0.061223333,0.061223333,0.084198,0.148725,0.059865,0.180815,0.36549,0.143706667,0.143706667,0.058836667,0.151075,0.03516,0.069216,0.0369225,0.0826
0,0,0,0,0,0,0,0,1.073125,1.41318,0.215042,1.01058,1.052623,0.93036,0.141433333,0.228493333,0.0597,0.0597,0.075928,0.14855,0.069795,0.17039,0.31956,0.13419,0.13419,0.05903,0.144575,0.030848,0.064516,0.0319825,0.08257
0,0,0,0,0,0,0,0,1.226125,1.70592,0.1736942,0.94137,1.171572,0.77115,0.12314,0.191043333,0.051993333,0.051993333,0.062966,0.12782,0.07428,0.1433,0.26448,0.119506667,0.119506667,0.049183333,0.125215,0.025634,0.054126,0.02672,0.071875
0,0,0,0,0,0,0,0,1.306875,2.0895,0.1736942,0.98289,1.403503,0.64179,0.096386667,0.144976667,0.041876667,0.041876667,0.049692,0.103115,0.06545,0.110585,0.20311,0.09367,0.09367,0.038843333,0.09704,0.019194,0.043082,0.0207945,0.05596
0,0,0,0,0,0,0,0,1.29625,2.463,0.215042,1.14903,1.552168,0.55224,0.077393333,0.112253333,0.03483,0.03483,0.036652,0.07786,0.05583,0.08473,0.15826,0.073083333,0.073083333,0.030505333,0.081245,0.0158654,0.033606,0.016206,0.0457605
0,0,0,0,0,0,0,0,1.3005,2.463,0.239856,1.27362,1.635434,0.51243,0.06334,0.07845,0.024534,0.024534,0.027066,0.057775,0.046935,0.06702,0.12938,0.052936667,0.052936667,0.022162,0.062515,0.0125736,0.022966,0.012131,0.040053
0,0,0,0,0,0,0,0,1.268625,2.40243,0.297768,1.28745,1.653267,0.49254,0.05304,0.058763333,0.019340667,0.019340667,0.023204,0.043111,0.0410285,0.05024,0.10839,0.04767,0.04767,0.015738333,0.054925,0.010948,0.0169904,0.009845,0.0309845
0,0,0,0,0,0,0,0,1.258,2.48319,0.24814,1.12134,1.605701,0.4776,0.04903,0.046073333,0.017591667,0.017591667,0.020396,0.034922,0.037663,0.0440405,0.10044,0.042423333,0.042423333,0.013680333,0.046735,0.0098438,0.0150702,0.00925075,0.0286445
0,0,0,0,0,0,0,0,1.30475,2.52354,0.231591,0.9552,1.68895,0.50745,0.047876667,0.044543333,0.016955,0.016955,0.021182,0.0358575,0.0344315,0.0398015,0.098708,0.04032,0.04032,0.013028333,0.0450385,0.0093122,0.014497,0.0090755,0.0245205
0,0,0,0,0,0,0,0,1.345125,2.76582,0.1819649,0.81678,1.7901,0.49752,0.048286667,0.04174,0.017806333,0.017806333,0.020202,0.0346665,0.033384,0.0410845,0.099136,0.043416667,0.043416667,0.013543667,0.04782,0.0098774,0.0144924,0.009117,0.027415
0,0,0,0,0,0,0,0,1.294125,3.099,0.1323388,0.81678,2.03388,0.47265,0.05035,0.04566,0.019789667,0.019789667,0.022998,0.036793,0.035494,0.0467485,0.10577,0.050633333,0.050633333,0.015260333,0.052585,0.0110364,0.0175434,0.01008275,0.029785
0.00204884,0.0040143,0,0.0037629,0,0,0,0,1.326,3.3714,0.0909834,0.80292,2.14098,0.40299,0.06961,0.068923333,0.027604,0.027604,0.033138,0.04775,0.037663,0.06621,0.14982,0.064006667,0.064006667,0.021562667,0.072225,0.01661,0.02634,0.0151605,0.0392935
0.1147381,0.232827,0.1720583,0.176859,0.177412,0.227817,0.0322269,0.056871,1.394,3.3312,0.0992541,0.59529,2.15883,0.36318,0.102783333,0.110766667,0.038123333,0.038123333,0.052712,0.06454,0.039892,0.09029,0.21229,0.072363333,0.072363333,0.025151,0.094935,0.026032,0.036874,0.02308225,0.05047
0.346256,1.02363,0.822662,0.90687,0.632298,1.18704,0.200532,0.35388,1.362125,3.1899,0.0827108,0.42915,2.08743,0.34827,0.135216667,0.15016,0.053783333,0.053783333,0.071594,0.09042,0.048161,0.121755,0.29812,0.111033333,0.111033333,0.038653333,0.12565,0.032522,0.048568,0.03219,0.060645
0.594184,1.90677,1.613043,1.53528,1.282803,2.44206,0.415378,0.73302,1.30475,3.2706,0.0909834,0.40146,2.06958,0.293532,0.149093333,0.17229,0.058193333,0.058193333,0.092484,0.09812,0.058505,0.14271,0.35163,0.122053333,0.122053333,0.043373333,0.12644,0.036846,0.054654,0.03854,0.06857
0.694569,2.42061,2.1508,1.96425,1.74216,2.96562,0.549661,0.96999,1.345125,3.7248,0.1075248,0.38763,2.27766,0.273633,0.15257,0.17427,0.047823333,0.047823333,0.092484,0.08742,0.062625,0.14567,0.37757,0.105466667,0.105466667,0.042623333,0.12164,0.036816,0.061646,0.0421975,0.070425
0.760138,2.74176,2.26898,2.29914,1.81509,3.1854,0.590835,1.04265,1.374875,3.5127,0.1654235,0.38763,2.53946,0.30846,0.150663333,0.173803333,0.046133333,0.046133333,0.092888,0.121205,0.06403,0.14567,0.36686,0.094613333,0.094613333,0.037613333,0.120685,0.03578,0.066506,0.0425225,0.07947
0.737596,2.70963,2.44112,2.28411,1.8241,3.3492,0.597992,1.05528,1.44075,3.3615,0.26467,0.41532,2.66424,0.33333,0.140546667,0.15461,0.052706667,0.052706667,0.094514,0.095775,0.062625,0.122845,0.34214,0.08232,0.08232,0.030771,0.115015,0.033904,0.063336,0.0427475,0.06811
0.741693,2.50491,2.34973,2.12607,1.364675,3.0735,0.555033,0.97947,1.481125,3.5127,0.26467,0.37377,2.90802,0.33831,0.132313333,0.165826667,0.050936667,0.050936667,0.084584,0.08296,0.06545,0.127815,0.2939,0.09343,0.09343,0.040716667,0.12036,0.031284,0.065792,0.0384125,0.08611
0.545003,1.95495,1.682944,1.58043,0.909789,2.39409,0.370617,0.65403,1.4705,3.6237,0.24814,0.35994,3.02702,0.33831,0.142963333,0.157113333,0.051286667,0.051286667,0.071594,0.08591,0.06403,0.13288,0.3159,0.119063333,0.119063333,0.03791,0.112305,0.033934,0.057324,0.0346275,0.07663
0.229483,0.97548,0.833416,0.71871,0.463998,1.02717,0.1682983,0.296997,1.566125,3.2403,0.256405,0.45684,2.89017,0.293532,0.14669,0.180216667,0.051286667,0.051286667,0.076662,0.109335,0.061235,0.14271,0.33055,0.114756667,0.114756667,0.039436667,0.10112,0.03433,0.059032,0.03866,0.077615
0.0266356,0.132471,0.1559273,0.101598,0.0909789,0.107913,0.01432335,0.0252765,1.476875,3.3108,0.26467,0.42915,2.97347,0.30348,0.147143333,0.180733333,0.053783333,0.053783333,0.083046,0.09638,0.059865,0.14686,0.31347,0.103393333,0.103393333,0.040853333,0.094305,0.03324,0.058746,0.03648,0.075715
0,0,0.01613043,0,0,0,0,0,1.326,3.3714,0.206777,0.48453,3.13412,0.31344,0.158833333,0.217836667,0.06954,0.06954,0.096154,0.120755,0.062625,0.16847,0.33174,0.140703333,0.140703333,0.050273333,0.109595,0.036846,0.065388,0.0380675,0.093385
0,0,0,0,0,0,0,0,1.16025,3.654,0.1654235,0.49836,3.34815,0.32835,0.15303,0.226286667,0.07452,0.07452,0.092484,0.14362,0.06545,0.174915,0.32985,0.147433333,0.147433333,0.057743333,0.131495,0.035252,0.068908,0.037555,0.090625
0,0,0,0,0,0,0,0,1.19,3.8157,0.206777,0.5676,3.36005,0.30348,0.14831,0.2348,0.07118,0.07118,0.086918,0.136145,0.071275,0.181475,0.33261,0.143446667,0.143446667,0.06041,0.133435,0.034086,0.067044,0.0354175,0.08945
0,0,0,0,0,0,0,0,1.323875,3.8256,0.215042,0.60912,3.3422,0.268656,0.133853333,0.22096,0.06631,0.06631,0.0774,0.136405,0.082045,0.171035,0.3058,0.151233333,0.151233333,0.058126667,0.14233,0.028852,0.064658,0.0319225,0.090075
0,0,0,0,0,0,0,0,1.404625,3.8964,0.206777,0.6645,3.24105,0.283581,0.11567,0.179653333,0.057446667,0.057446667,0.063972,0.12237,0.08852,0.14271,0.24919,0.122483333,0.122483333,0.047683333,0.11923,0.024506,0.05591,0.0266475,0.0797
0,0,0,0,0,0,0,0,1.464125,4.0881,0.198512,0.74757,3.18767,0.32835,0.092083333,0.13715,0.0458,0.0458,0.050288,0.094905,0.071275,0.10955,0.19521,0.09634,0.09634,0.03776,0.097,0.0185992,0.042244,0.02052875,0.063135
0,0,0,0,0,0,0,0,1.527875,4.0074,0.206777,0.80292,3.14007,0.32337,0.07669,0.099043333,0.034536667,0.034536667,0.039798,0.07046,0.059865,0.087025,0.15078,0.076556667,0.076556667,0.029182667,0.080195,0.015137,0.03409,0.01660475,0.055495
0,0,0,0,0,0,0,0,1.430125,4.068,0.190228,0.71988,3.06867,0.35322,0.059613333,0.072093333,0.026562,0.026562,0.032408,0.053795,0.05193,0.06784,0.11817,0.058763333,0.058763333,0.022161,0.064465,0.011885,0.02354,0.012094,0.0409645
